pais;fecha;confirmados;muertes;indice
Estonia;1/02/21;4059.0;47.0;41.97
Eswatini;1/04/20;91.0;1.0;85.74
Eswatini;1/05/20;185.0;1.0;84.26
Eswatini;1/06/20;527.0;9.0;84.26
Eswatini;1/07/20;1836.0;30.0;81.39
Eswatini;1/08/20;1929.0;50.0;73.44
Eswatini;1/09/20;905.0;18.0;64.81
Eswatini;1/10/20;435.0;8.0;55.13
Eswatini;1/11/20;502.0;5.0;45.98
Eswatini;1/12/20;2939.0;83.0;51.55
Eswatini;1/01/21;6353.0;360.0;71.11
Eswatini;1/02/21;523.0;42.0;74.3
Ethiopia;1/04/20;105.0;3.0;77.98
Ethiopia;1/05/20;1041.0;8.0;80.56
Ethiopia;1/06/20;4674.0;92.0;80.56
Ethiopia;1/07/20;11684.0;171.0;80.56
Ethiopia;1/08/20;34601.0;535.0;80.56
Ethiopia;1/09/20;23237.0;389.0;78.7
Ethiopia;1/10/20;20801.0;271.0;64.03
Ethiopia;1/11/20;13905.0;237.0;53.51
Ethiopia;1/12/20;14190.0;217.0;51.85
Ethiopia;1/01/21;13386.0;170.0;45.75
Ethiopia;1/02/21;5344.0;63.0;43.52
Fiji;1/04/20;13.0;0.0;88.89
Fiji;1/05/20;0.0;0.0;0
Fiji;1/06/20;0.0;0.0;0
Fiji;1/07/20;9.0;0.0;54.86
Fiji;1/08/20;1.0;0.0;54.63
Fiji;1/09/20;4.0;0.0;51.85
Fiji;1/10/20;2.0;0.0;49.07
Fiji;1/11/20;8.0;0.0;49.07
Fiji;1/12/20;7.0;0.0;41.67
Fiji;1/01/21;6.0;0.0;41.67
Fiji;1/02/21;1.0;0.0;41.67
Finland;1/04/20;3328.0;195.0;63.82
Finland;1/05/20;1864.0;109.0;55.88
Finland;1/06/20;329.0;9.0;39.3
Finland;1/07/20;226.0;2.0;36.33
Finland;1/08/20;654.0;7.0;33.57
Finland;1/09/20;1806.0;9.0;32.41
Finland;1/10/20;5902.0;16.0;35.87
Finland;1/11/20;8799.0;41.0;41.28
Finland;1/12/20;11195.0;162.0;51.47
Finland;1/01/21;9131.0;110.0;52.31
Finland;1/02/21;2731.0;17.0;0
France;1/04/20;140313.0;17412.0;87.96
France;1/05/20;22052.0;4753.0;80.29
France;1/06/20;17548.0;854.0;66.28
France;1/07/20;22389.0;436.0;48.08
France;1/08/20;93921.0;378.0;47.37
France;1/09/20;275899.0;1353.0;48.38
France;1/10/20;801855.0;4870.0;50.18
France;1/11/20;908586.0;16023.0;78.31
France;1/12/20;400792.0;11941.0;70.18
France;1/01/21;578254.0;11442.0;63.89
France;1/02/21;144404.0;3370.0;63.89
Gabon;1/04/20;260.0;2.0;76.49
Gabon;1/05/20;2379.0;14.0;79.59
Gabon;1/06/20;2739.0;25.0;78.29
Gabon;1/07/20;1958.0;7.0;74.07
Gabon;1/08/20;1181.0;4.0;74.07
Gabon;1/09/20;233.0;1.0;74.07
Gabon;1/10/20;202.0;1.0;73.07
Gabon;1/11/20;246.0;5.0;67.52
Gabon;1/12/20;357.0;4.0;64.24
Gabon;1/01/21;1177.0;4.0;49.3
Gabon;1/02/21;1088.0;3.0;47.22
Gambia;1/04/20;7.0;0.0;78.7
Gambia;1/05/20;14.0;0.0;78.47
Gambia;1/06/20;24.0;1.0;72.71
Gambia;1/07/20;449.0;7.0;53.42
Gambia;1/08/20;2565.0;87.0;72.93
Gambia;1/09/20;616.0;16.0;73.76
Gambia;1/10/20;93.0;7.0;67.94
Gambia;1/11/20;70.0;4.0;42.47
Gambia;1/12/20;55.0;1.0;39.41
Gambia;1/01/21;293.0;4.0;43.98
Gambia;1/02/21;212.0;7.0;45.37
Georgia;1/04/20;429.0;6.0;99.5
Georgia;1/05/20;244.0;6.0;91.37
Georgia;1/06/20;145.0;3.0;62.64
Georgia;1/07/20;240.0;2.0;54.26
Georgia;1/08/20;319.0;2.0;55.61
Georgia;1/09/20;4705.0;20.0;62.62
Georgia;1/10/20;32744.0;268.0;58.72
Georgia;1/11/20;96648.0;960.0;64.28
Georgia;1/12/20;91836.0;1238.0;84.26
Georgia;1/01/21;30691.0;673.0;83.12
Georgia;1/02/21;4117.0;120.0;82.14
Germany;1/04/20;88464.0;5879.0;76.85
Germany;1/05/20;20401.0;1917.0;63.84
Germany;1/06/20;12008.0;450.0;61.32
Germany;1/07/20;14440.0;158.0;56.57
Germany;1/08/20;34403.0;156.0;57.92
Germany;1/09/20;48111.0;192.0;50.49
Germany;1/10/20;238877.0;988.0;55.21
Germany;1/11/20;538122.0;6211.0;64.02
Germany;1/12/20;690608.0;17097.0;75.23
Germany;1/01/21;465139.0;23372.0;83.51
Germany;1/02/21;70664.0;5028.0;83.33
Ghana;1/04/20;1913.0;12.0;78.44
Ghana;1/05/20;5996.0;19.0;60.77
Ghana;1/06/20;9671.0;76.0;55.34
Ghana;1/07/20;17760.0;70.0;52.78
Ghana;1/08/20;8797.0;94.0;52.78
Ghana;1/09/20;2328.0;25.0;44.44
Ghana;1/10/20;1429.0;19.0;44.44
Ghana;1/11/20;3612.0;3.0;38.89
Ghana;1/12/20;3104.0;12.0;38.89
Ghana;1/01/21;12239.0;81.0;37.72
Ghana;1/02/21;5318.0;56.0;0
Greece;1/04/20;1277.0;88.0;84.26
Greece;1/05/20;326.0;35.0;70.75
Greece;1/06/20;492.0;17.0;47.92
Greece;1/07/20;1068.0;14.0;52.93
Greece;1/08/20;5840.0;60.0;52.43
Greece;1/09/20;8158.0;125.0;57.08
Greece;1/10/20;20776.0;235.0;56.43
Greece;1/11/20;66020.0;1780.0;75.52
Greece;1/12/20;33579.0;2432.0;83.54
Greece;1/01/21;18107.0;958.0;81.75
Greece;1/02/21;7618.0;201.0;0
Guatemala;1/04/20;561.0;15.0;94.71
Guatemala;1/05/20;4488.0;92.0;96.3
Guatemala;1/06/20;13009.0;665.0;96.3
Guatemala;1/07/20;31693.0;1151.0;94.8
Guatemala;1/08/20;24285.0;836.0;87.04
Guatemala;1/09/20;17672.0;486.0;78.61
Guatemala;1/10/20;16193.0;483.0;49.54
Guatemala;1/11/20;14123.0;442.0;49.54
Guatemala;1/12/20;15950.0;642.0;50.34
Guatemala;1/01/21;21492.0;830.0;54.81
Guatemala;1/02/21;3743.0;279.0;0
Guinea;1/04/20;1473.0;7.0;78.7
Guinea;1/05/20;2211.0;15.0;78.7
Guinea;1/06/20;1685.0;10.0;75.56
Guinea;1/07/20;1917.0;13.0;69.22
Guinea;1/08/20;2101.0;13.0;70.74
Guinea;1/09/20;1243.0;7.0;63.28
Guinea;1/10/20;1420.0;6.0;45.36
Guinea;1/11/20;1047.0;4.0;40.22
Guinea;1/12/20;603.0;5.0;41.54
Guinea;1/01/21;824.0;1.0;47.74
Guinea;1/02/21;218.0;2.0;47.69
Guyana;1/04/20;70.0;5.0;84.88
Guyana;1/05/20;71.0;3.0;87.04
Guyana;1/06/20;92.0;0.0;81.21
Guyana;1/07/20;168.0;8.0;77.47
Guyana;1/08/20;893.0;19.0;74.17
Guyana;1/09/20;1588.0;41.0;75.87
Guyana;1/10/20;1268.0;42.0;74.8
Guyana;1/11/20;1244.0;27.0;70.37
Guyana;1/12/20;926.0;13.0;67.96
Guyana;1/01/21;1309.0;12.0;54.63
Guyana;1/02/21;382.0;5.0;54.63
Haiti;1/04/20;57.0;6.0;89.65
Haiti;1/05/20;1508.0;28.0;89.81
Haiti;1/06/20;4263.0;69.0;79.99
Haiti;1/07/20;1531.0;53.0;54.44
Haiti;1/08/20;831.0;42.0;24.28
Haiti;1/09/20;531.0;26.0;28.12
Haiti;1/10/20;314.0;5.0;47.22
Haiti;1/11/20;218.0;0.0;45.37
Haiti;1/12/20;727.0;4.0;35.49
Haiti;1/01/21;1534.0;9.0;33.88
Haiti;1/02/21;273.0;1.0;36.11
Honduras;1/04/20;630.0;64.0;100
Honduras;1/05/20;4451.0;136.0;100
Honduras;1/06/20;14356.0;285.0;97.16
Honduras;1/07/20;22456.0;840.0;96.3
Honduras;1/08/20;19000.0;536.0;86.35
Honduras;1/09/20;15886.0;480.0;77.51
Honduras;1/10/20;19988.0;316.0;79.75
Honduras;1/11/20;11365.0;249.0;81.48
Honduras;1/12/20;13574.0;212.0;82.17
Honduras;1/01/21;26016.0;480.0;86.94
Honduras;1/02/21;7892.0;132.0;0
Hungary;1/04/20;2283.0;296.0;76.85
Hungary;1/05/20;1101.0;214.0;67.65
Hungary;1/06/20;279.0;59.0;58.7
Hungary;1/07/20;350.0;11.0;54.63
Hungary;1/08/20;1634.0;19.0;50.86
Hungary;1/09/20;20322.0;150.0;43.82
Hungary;1/10/20;48860.0;985.0;40.74
Hungary;1/11/20;141801.0;3073.0;66.17
Hungary;1/12/20;105392.0;4714.0;72.22
Hungary;1/01/21;45072.0;2987.0;72.22
Hungary;1/02/21;10069.0;631.0;72.22
Iceland;1/04/20;662.0;8.0;53.7
Iceland;1/05/20;9.0;0.0;48.37
Iceland;1/06/20;18.0;0.0;39.81
Iceland;1/07/20;61.0;0.0;40.19
Iceland;1/08/20;222.0;0.0;46.3
Iceland;1/09/20;621.0;0.0;39.68
Iceland;1/10/20;2137.0;2.0;41.81
Iceland;1/11/20;527.0;14.0;52.78
Iceland;1/12/20;362.0;3.0;52.78
Iceland;1/01/21;248.0;0.0;46.94
Iceland;1/02/21;19.0;0.0;44.44
India;1/04/20;33466.0;1119.0;98.64
India;1/05/20;155746.0;4254.0;82.07
India;1/06/20;394872.0;11992.0;76.28
India;1/07/20;1110507.0;19111.0;76.7
India;1/08/20;1995178.0;28777.0;79.76
India;1/10/20;1871498.0;23433.0;68.08
India;1/11/20;1278727.0;15510.0;64.04
India;1/12/20;803865.0;11117.0;68.98
India;1/01/21;490936.0;5654.0;68.98
India;1/02/21;89694.0;766.0;0
Indonesia;1/04/20;8590.0;656.0;68.42
Indonesia;1/05/20;16355.0;821.0;73.82
Indonesia;1/06/20;29912.0;1263.0;66.51
Indonesia;1/07/20;51991.0;2255.0;59.81
Indonesia;1/08/20;66420.0;2286.0;60.61
Indonesia;1/09/20;112212.0;3323.0;65.95
Indonesia;1/10/20;123080.0;3129.0;58.34
Indonesia;1/11/20;128795.0;3076.0;56.01
Indonesia;1/12/20;204315.0;5193.0;61.84
Indonesia;1/01/21;335116.0;7860.0;64.35
Indonesia;1/02/21;87765.0;1765.0;64.35
Iran;1/04/20;50035.0;3130.0;54.56
Iran;1/05/20;56826.0;1769.0;48.71
Iran;1/06/20;76196.0;3020.0;43.51
Iran;1/07/20;76542.0;5949.0;52.94
Iran;1/08/20;71008.0;4805.0;60.32
Iran;1/09/20;82007.0;4598.0;57.22
Iran;1/10/20;155553.0;8695.0;63.63
Iran;1/11/20;349298.0;13382.0;68.61
Iran;1/12/20;263072.0;6977.0;70.83
Iran;1/01/21;192857.0;2736.0;72.38
Iran;1/02/21;55757.0;577.0;74.54
Iraq;1/04/20;1391.0;43.0;92.59
Iraq;1/05/20;4354.0;112.0;85.27
Iraq;1/06/20;42670.0;1738.0;92.59
Iraq;1/07/20;75500.0;2798.0;92.59
Iraq;1/08/20;110325.0;2301.0;91.24
Iraq;1/09/20;128047.0;2139.0;72
Iraq;1/10/20;109649.0;1729.0;58.42
Iraq;1/11/20;79919.0;1348.0;51.6
Iraq;1/12/20;42742.0;555.0;49.94
Iraq;1/01/21;24345.0;234.0;51.01
Iraq;1/02/21;10627.0;79.0;44.44
Ireland;1/04/20;17377.0;1161.0;89.81
Ireland;1/05/20;4319.0;422.0;87.52
Ireland;1/06/20;411.0;86.0;67.62
Ireland;1/07/20;503.0;32.0;38.89
Ireland;1/08/20;2746.0;14.0;60.03
Ireland;1/09/20;7344.0;27.0;63.91
Ireland;1/10/20;24835.0;114.0;64.3
Ireland;1/11/20;11088.0;140.0;81.48
Ireland;1/12/20;19021.0;186.0;74.59
Ireland;1/01/21;104768.0;1070.0;86.44
Ireland;1/02/21;7850.0;380.0;87.96
Israel;1/04/20;10179.0;204.0;89.35
Israel;1/05/20;1183.0;62.0;77.3
Israel;1/06/20;8359.0;40.0;74.81
Israel;1/07/20;46296.0;237.0;63.77
Israel;1/08/20;45172.0;389.0;42.44
Israel;1/09/20;130505.0;651.0;57.56
Israel;1/10/20;66938.0;957.0;78.01
Israel;1/11/20;22842.0;311.0;63.24
Israel;1/12/20;86071.0;453.0;71.02
Israel;1/01/21;220173.0;1471.0;84.6
Israel;1/02/21;53093.0;375.0;83.8
Italy;1/04/20;99671.0;15539.0;92.59
Italy;1/05/20;27534.0;5448.0;66.57
Italy;1/06/20;7152.0;1336.0;51.78
Italy;1/07/20;6959.0;374.0;55.97
Italy;1/08/20;21677.0;342.0;52.09
Italy;1/09/20;45647.0;411.0;50.43
Italy;1/10/20;364569.0;2724.0;55.88
Italy;1/11/20;922124.0;16958.0;77.09
Italy;1/12/20;505612.0;18583.0;80.46
Italy;1/01/21;445866.0;14357.0;80.01
Italy;1/02/21;91675.0;3064.0;78.7
Jamaica;1/04/20;386.0;5.0;82.32
Jamaica;1/05/20;164.0;1.0;86.93
Jamaica;1/06/20;116.0;1.0;69.47
Jamaica;1/07/20;176.0;0.0;68.26
Jamaica;1/08/20;1581.0;11.0;73.14
Jamaica;1/09/20;4023.0;86.0;75.66
Jamaica;1/10/20;2612.0;99.0;72.37
Jamaica;1/11/20;1669.0;51.0;71.3
Jamaica;1/12/20;2064.0;45.0;71.3
Jamaica;1/01/21;2826.0;48.0;71.18
Jamaica;1/02/21;1645.0;8.0;56.48
Japan;1/04/20;12029.0;414.0;45.73
Japan;1/05/20;2467.0;417.0;41.9
Japan;1/06/20;1822.0;75.0;27.74
Japan;1/07/20;17619.0;36.0;27.99
Japan;1/08/20;32162.0;290.0;32.7
Japan;1/09/20;15195.0;277.0;35.64
Japan;1/10/20;17736.0;194.0;36.73
Japan;1/11/20;47635.0;307.0;38.89
Japan;1/12/20;86849.0;1216.0;48.74
Japan;1/01/21;154355.0;2461.0;52.82
Japan;1/02/21;16826.0;754.0;53.24
Jordan;1/04/20;179.0;2.0;98.11
Jordan;1/05/20;286.0;1.0;81.33
Jordan;1/06/20;393.0;0.0;53.08
Jordan;1/07/20;171.0;2.0;48.15
Jordan;1/08/20;841.0;4.0;53.97
Jordan;1/09/20;9791.0;46.0;63.79
Jordan;1/10/20;60782.0;768.0;76.28
Jordan;1/11/20;146823.0;1922.0;77.96
Jordan;1/12/20;75064.0;1083.0;79.59
Jordan;1/01/21;32361.0;482.0;79.15
Jordan;1/02/21;9984.0;69.0;75.93
Kazakhstan;1/04/20;2992.0;24.0;92.13
Kazakhstan;1/05/20;7456.0;13.0;85.31
Kazakhstan;1/06/20;11450.0;122.0;81.02
Kazakhstan;1/07/20;68059.0;494.0;82.88
Kazakhstan;1/08/20;40306.0;988.0;80.14
Kazakhstan;1/09/20;10034.0;297.0;78.88
Kazakhstan;1/10/20;8992.0;148.0;75.08
Kazakhstan;1/11/20;24864.0;207.0;67.19
Kazakhstan;1/12/20;26633.0;328.0;72.16
Kazakhstan;1/01/21;34648.0;285.0;68.52
Kazakhstan;1/02/21;9507.0;78.0;68.52
Kenya;1/04/20;337.0;16.0;88.58
Kenya;1/05/20;1566.0;47.0;88.89
Kenya;1/06/20;4404.0;84.0;87.65
Kenya;1/07/20;14270.0;193.0;81.3
Kenya;1/08/20;13565.0;236.0;71.44
Kenya;1/09/20;4328.0;134.0;71.3
Kenya;1/10/20;16663.0;270.0;67.44
Kenya;1/11/20;28426.0;488.0;62.96
Kenya;1/12/20;12840.0;201.0;62.96
Kenya;1/01/21;4315.0;93.0;58
Kenya;1/02/21;1171.0;23.0;50.93
Kosovo;1/04/20;693.0;21.0;92.59
Kosovo;1/05/20;271.0;8.0;90.18
Kosovo;1/06/20;1729.0;19.0;62.5
Kosovo;1/07/20;5531.0;178.0;57.28
Kosovo;1/08/20;5124.0;298.0;73.56
Kosovo;1/09/20;2166.0;100.0;61.1
Kosovo;1/10/20;3708.0;53.0;54.49
Kosovo;1/11/20;20268.0;338.0;69.07
Kosovo;1/12/20;11548.0;316.0;71.3
Kosovo;1/01/21;9074.0;166.0;72.5
Kosovo;1/02/21;2330.0;28.0;69.44
Kuwait;1/04/20;3735.0;26.0;89.97
Kuwait;1/05/20;23019.0;186.0;96.26
Kuwait;1/06/20;19152.0;142.0;84.94
Kuwait;1/07/20;20762.0;93.0;79.8
Kuwait;1/08/20;18152.0;84.0;65.74
Kuwait;1/09/20;20073.0;79.0;65.74
Kuwait;1/10/20;20744.0;169.0;63.13
Kuwait;1/11/20;16709.0;101.0;62.96
Kuwait;1/12/20;7949.0;54.0;62.96
Kuwait;1/01/21;14673.0;25.0;65.29
Kuwait;1/02/21;6737.0;10.0;65.74
Kyrgyzstan;1/04/20;639.0;8.0;92
Kyrgyzstan;1/05/20;1002.0;8.0;83.4
Kyrgyzstan;1/06/20;3758.0;45.0;75.97
Kyrgyzstan;1/07/20;30299.0;1317.0;76.48
Kyrgyzstan;1/08/20;7897.0;123.0;77.78
Kyrgyzstan;1/09/20;2771.0;6.0;68.75
Kyrgyzstan;1/10/20;12209.0;80.0;59.51
Kyrgyzstan;1/11/20;14300.0;131.0;53.38
Kyrgyzstan;1/12/20;7856.0;80.0;48.67
Kyrgyzstan;1/01/21;3554.0;57.0;41.55
Kyrgyzstan;1/02/21;525.0;19.0;41.67
Laos;1/04/20;10.0;0.0;96.3
Laos;1/05/20;0.0;0.0;0
Laos;1/06/20;0.0;0.0;0
Laos;1/07/20;1.0;0.0;20.37
Laos;1/08/20;2.0;0.0;36.11
Laos;1/09/20;1.0;0.0;36.11
Laos;1/10/20;1.0;0.0;36.11
Laos;1/11/20;15.0;0.0;33.33
Laos;1/12/20;2.0;0.0;29.63
Laos;1/01/21;3.0;0.0;22.22
Laos;1/02/21;1.0;0.0;22.22
Latvia;1/04/20;460.0;15.0;69.44
Latvia;1/05/20;208.0;8.0;64.16
Latvia;1/06/20;52.0;5.0;53.7
Latvia;1/07/20;113.0;2.0;50
Latvia;1/08/20;165.0;1.0;44.64
Latvia;1/09/20;428.0;3.0;40.12
Latvia;1/10/20;4070.0;34.0;35.03
Latvia;1/11/20;11181.0;135.0;51.29
Latvia;1/12/20;23829.0;429.0;56.48
Latvia;1/01/21;25337.0;560.0;58.21
Latvia;1/02/21;5847.0;152.0;57.41
Lebanon;1/04/20;255.0;12.0;84.67
Lebanon;1/05/20;495.0;3.0;78.85
Lebanon;1/06/20;558.0;7.0;74.07
Lebanon;1/07/20;2777.0;27.0;59.49
Lebanon;1/08/20;12753.0;106.0;49.99
Lebanon;1/09/20;22326.0;200.0;61.78
Lebanon;1/10/20;41594.0;270.0;59.02
Lebanon;1/11/20;46716.0;381.0;74.2
Lebanon;1/12/20;53559.0;450.0;87.04
Lebanon;1/01/21;119549.0;1614.0;88.65
Lebanon;1/02/21;20928.0;595.0;90.27
Lesotho;1/04/20;0.0;0.0;0
Lesotho;1/05/20;2.0;0.0;62.04
Lesotho;1/06/20;25.0;0.0;56.11
Lesotho;1/07/20;577.0;13.0;59.92
Lesotho;1/08/20;481.0;18.0;71.3
Lesotho;1/09/20;510.0;5.0;62.96
Lesotho;1/10/20;358.0;8.0;48.26
Lesotho;1/11/20;156.0;0.0;47.22
Lesotho;1/12/20;985.0;7.0;36.11
Lesotho;1/01/21;5570.0;107.0;75.5
Lesotho;1/02/21;716.0;11.0;74.99
Liberia;1/04/20;138.0;16.0;84.87
Liberia;1/05/20;147.0;10.0;86.96
Liberia;1/06/20;492.0;9.0;80.09
Liberia;1/07/20;406.0;39.0;70.27
Liberia;1/08/20;118.0;7.0;64.81
Liberia;1/09/20;39.0;0.0;60.19
Liberia;1/10/20;83.0;0.0;58.18
Liberia;1/11/20;169.0;1.0;57.41
Liberia;1/12/20;184.0;0.0;52.77
Liberia;1/01/21;160.0;1.0;36.37
Liberia;1/02/21;17.0;0.0;40.74
Libya;1/04/20;51.0;2.0;92.84
Libya;1/05/20;95.0;2.0;98.94
Libya;1/06/20;668.0;19.0;96.04
Libya;1/07/20;2581.0;53.0;91.12
Libya;1/08/20;10345.0;163.0;88.33
Libya;1/09/20;20559.0;314.0;86.11
Libya;1/10/20;26570.0;306.0;81.35
Libya;1/11/20;21714.0;326.0;79.63
Libya;1/12/20;17468.0;295.0;82.88
Libya;1/01/21;18354.0;399.0;79.32
Libya;1/02/21;6251.0;97.0;0
Lithuania;1/04/20;907.0;28.0;81.72
Lithuania;1/05/20;292.0;22.0;73.98
Lithuania;1/06/20;145.0;7.0;40.37
Lithuania;1/07/20;257.0;2.0;26.37
Lithuania;1/08/20;831.0;6.0;28.7
Lithuania;1/09/20;1788.0;8.0;28.7
Lithuania;1/10/20;10127.0;75.0;45.08
Lithuania;1/11/20;46496.0;468.0;57.31
Lithuania;1/12/20;80644.0;1176.0;66.99
Lithuania;1/01/21;40588.0;1012.0;72.39
Lithuania;1/02/21;4496.0;147.0;70.37
Luxembourg;1/04/20;1591.0;69.0;76.11
Luxembourg;1/05/20;234.0;20.0;58.03
Luxembourg;1/06/20;281.0;0.0;41.2
Luxembourg;1/07/20;2396.0;4.0;24.94
Luxembourg;1/08/20;1278.0;10.0;36.62
Luxembourg;1/09/20;1884.0;0.0;46.01
Luxembourg;1/10/20;8625.0;28.0;49.36
Luxembourg;1/11/20;17544.0;169.0;57.03
Luxembourg;1/12/20;11737.0;174.0;75.82
Luxembourg;1/01/21;3973.0;82.0;63.7
Luxembourg;1/02/21;1491.0;20.0;58.02
Madagascar;1/04/20;71.0;0.0;89.24
Madagascar;1/05/20;650.0;6.0;69.7
Madagascar;1/06/20;1443.0;14.0;70.18
Madagascar;1/07/20;8654.0;86.0;68.98
Madagascar;1/08/20;3995.0;86.0;67.39
Madagascar;1/09/20;1545.0;38.0;58.95
Madagascar;1/10/20;703.0;14.0;45.6
Madagascar;1/11/20;230.0;7.0;37.04
Madagascar;1/12/20;373.0;6.0;37.04
Madagascar;1/01/21;1351.0;20.0;37.04
Madagascar;1/02/21;295.0;4.0;0
Malawi;1/04/20;37.0;3.0;57.71
Malawi;1/05/20;247.0;1.0;60.19
Malawi;1/06/20;940.0;10.0;60.19
Malawi;1/07/20;2854.0;100.0;60.19
Malawi;1/08/20;1488.0;61.0;63.76
Malawi;1/09/20;207.0;4.0;55.89
Malawi;1/10/20;157.0;5.0;52.2
Malawi;1/11/20;98.0;1.0;50.93
Malawi;1/12/20;555.0;3.0;49.96
Malawi;1/01/21;17380.0;513.0;45.8
Malawi;1/02/21;3459.0;172.0;51.85
Malaysia;1/04/20;3236.0;59.0;73.15
Malaysia;1/05/20;1817.0;13.0;71.41
Malaysia;1/06/20;820.0;6.0;60.71
Malaysia;1/07/20;337.0;4.0;49.73
Malaysia;1/08/20;364.0;2.0;56.75
Malaysia;1/09/20;1884.0;9.0;55.37
Malaysia;1/10/20;20324.0;113.0;61.43
Malaysia;1/11/20;34149.0;111.0;78.51
Malaysia;1/12/20;47313.0;111.0;69.63
Malaysia;1/01/21;101949.0;289.0;73.36
Malaysia;1/02/21;30593.0;136.0;77.31
Mali;1/04/20;462.0;24.0;72.22
Mali;1/05/20;775.0;51.0;60.24
Mali;1/06/20;916.0;39.0;52.9
Mali;1/07/20;354.0;8.0;52.58
Mali;1/08/20;241.0;2.0;47.22
Mali;1/09/20;342.0;5.0;45.17
Mali;1/10/20;436.0;5.0;39.21
Mali;1/11/20;1156.0;20.0;37.96
Mali;1/12/20;2380.0;113.0;46.14
Mali;1/01/21;1001.0;61.0;47.01
Mali;1/02/21;90.0;9.0;40.74
Malta;1/04/20;296.0;4.0;86.65
Malta;1/05/20;153.0;3.0;86.11
Malta;1/06/20;52.0;0.0;52.37
Malta;1/07/20;154.0;0.0;32.22
Malta;1/08/20;1101.0;3.0;40.46
Malta;1/09/20;1175.0;23.0;42.59
Malta;1/10/20;2984.0;27.0;47.28
Malta;1/11/20;3725.0;77.0;52.78
Malta;1/12/20;2901.0;82.0;52.78
Malta;1/01/21;5129.0;48.0;52.78
Malta;1/02/21;910.0;15.0;52.78
Mauritania;1/04/20;2.0;0.0;77.78
Mauritania;1/05/20;522.0;22.0;77.78
Mauritania;1/06/20;3833.0;106.0;77.78
Mauritania;1/07/20;1947.0;28.0;40.56
Mauritania;1/08/20;738.0;2.0;29.63
Mauritania;1/09/20;454.0;2.0;19.89
Mauritania;1/10/20;201.0;2.0;17.59
Mauritania;1/11/20;898.0;14.0;17.59
Mauritania;1/12/20;5763.0;170.0;49.01
Mauritania;1/01/21;2271.0;75.0;56.06
Mauritania;1/02/21;192.0;5.0;50.93
Mauritius;1/04/20;191.0;5.0;82.41
Mauritius;1/05/20;3.0;0.0;78.7
Mauritius;1/06/20;6.0;0.0;44.13
Mauritius;1/07/20;3.0;0.0;18.52
Mauritius;1/08/20;12.0;0.0;18.52
Mauritius;1/09/20;25.0;0.0;22.22
Mauritius;1/10/20;60.0;0.0;16.67
Mauritius;1/11/20;63.0;0.0;16.67
Mauritius;1/12/20;23.0;0.0;16.67
Mauritius;1/01/21;42.0;0.0;18.4
Mauritius;1/02/21;24.0;0.0;16.67
Mexico;1/04/20;18009.0;1830.0;82.41
Mexico;1/05/20;71440.0;8071.0;82.41
Mexico;1/06/20;135425.0;17839.0;71.51
Mexico;1/07/20;198548.0;18919.0;70.83
Mexico;1/08/20;174923.0;17726.0;72.26
Mexico;1/09/20;143656.0;13232.0;71.91
Mexico;1/10/20;181746.0;14107.0;72.23
Mexico;1/11/20;188581.0;14187.0;71.76
Mexico;1/12/20;312551.0;19867.0;71.76
Mexico;1/01/21;438166.0;32729.0;72.43
Mexico;1/02/21;71753.0;8195.0;71.76
Moldova;1/04/20;3544.0;112.0;85.83
Moldova;1/05/20;4354.0;179.0;82.35
Moldova;1/06/20;8362.0;250.0;80.56
Moldova;1/07/20;8120.0;233.0;67.89
Moldova;1/08/20;12187.0;217.0;57.41
Moldova;1/09/20;16122.0;325.0;47.19
Moldova;1/10/20;22998.0;465.0;47.07
Moldova;1/11/20;31324.0;519.0;48.7
Moldova;1/12/20;37454.0;681.0;57.41
Moldova;1/01/21;14986.0;453.0;57.41
Moldova;1/02/21;5054.0;119.0;55.55
Monaco;1/04/20;43.0;0.0;87.96
Monaco;1/05/20;4.0;0.0;69.44
Monaco;1/06/20;4.0;0.0;65.74
Monaco;1/07/20;17.0;0.0;65.74
Monaco;1/08/20;34.0;0.0;65.74
Monaco;1/09/20;76.0;1.0;61.89
Monaco;1/10/20;141.0;0.0;62.04
Monaco;1/11/20;250.0;1.0;51.85
Monaco;1/12/20;266.0;0.0;51.85
Monaco;1/01/21;614.0;10.0;51.85
Monaco;1/02/21;176.0;6.0;51.85
Mongolia;1/04/20;26.0;0.0;65.52
Mongolia;1/05/20;141.0;0.0;73.61
Mongolia;1/06/20;41.0;0.0;71.3
Mongolia;1/07/20;71.0;0.0;60.19
Mongolia;1/08/20;13.0;0.0;60.19
Mongolia;1/09/20;9.0;0.0;52.4
Mongolia;1/10/20;33.0;0.0;39.96
Mongolia;1/11/20;455.0;0.0;67.94
Mongolia;1/12/20;419.0;1.0;78.91
Mongolia;1/01/21;594.0;1.0;73.61
Mongolia;1/02/21;306.0;0.0;73.61
Morocco;1/04/20;3806.0;134.0;93.52
Morocco;1/05/20;3384.0;35.0;93.52
Morocco;1/06/20;4726.0;23.0;79.31
Morocco;1/07/20;11789.0;125.0;64.81
Morocco;1/08/20;38268.0;788.0;69.65
Morocco;1/09/20;61063.0;1053.0;66.69
Morocco;1/10/20;95431.0;1501.0;62.12
Morocco;1/11/20;137252.0;2151.0;64.39
Morocco;1/12/20;82857.0;1542.0;69.29
Morocco;1/01/21;31964.0;887.0;76.85
Morocco;1/02/21;4432.0;133.0;76.85
Mozambique;1/04/20;68.0;0.0;56.48
